# Directed graph: reachability.txt
# Transportation reachability of cities in the United States and Canada
# (edge from i to j if the estimated travel time from i to j is less than a threshold)
# Edges are weighted by similarity (more negative --> more dissimilar)
# Nodes: 456 Edges: 27677
# FromNodeId ToNodeId Weight
361 231 -225
393 231 -234
415 231 -236
417 231 -231
68 232 -227
71 232 -247
74 232 -203
78 232 -235
86 232 -230
94 232 -211
100 232 -247
101 232 -207
123 232 -245
140 232 -247
153 232 -247
180 232 -242
184 232 -207
204 232 -196
217 232 -212
237 232 -250
241 232 -244
247 232 -240
264 232 -75
268 232 -228
269 232 -232
274 232 -235
290 232 -222
305 232 -220
312 232 -235
342 232 -246
396 232 -241
402 232 -196
444 232 -250
7 233 -205
23 233 -169
32 233 -196
40 233 -237
63 233 -224
71 233 -233
74 233 -246
81 233 -222
82 233 -212
90 233 -179
94 233 -58
100 233 -215
101 233 -220
115 233 -221
127 233 -170
140 233 -158
142 233 -237
163 233 -220
178 233 -171
180 233 -224
190 233 -206
204 233 -214
211 233 -150
217 233 -249
222 233 -241
229 233 -190
241 233 -179
245 233 -238
247 233 -239
259 233 -227
264 233 -208
267 233 -198
272 233 -242
274 233 -250
290 233 -233
293 233 -208
305 233 -234
319 233 -224
324 233 -247
365 233 -181
366 233 -185
388 233 -172
396 233 -202
402 233 -220
411 233 -196
423 233 -218
432 233 -157
27 234 -202
52 234 -202
68 234 -224
78 234 -237
86 234 -235
95 234 -225
102 234 -240
158 234 -234
159 234 -244
247 234 -250
294 234 -80
298 234 -192
323 234 -170
326 234 -215
342 234 -197
350 234 -207
416 234 -215
434 234 -202
0 235 -219
57 235 -44
113 235 -149
138 235 -209
154 235 -169
207 235 -199
347 235 -194
378 235 -204
428 235 -169
429 235 -194
451 235 -209
7 236 -241
35 236 -149
45 236 -55
82 236 -240
100 236 -202
115 236 -250
116 236 -180
121 236 -195
182 236 -145
230 236 -222
246 236 -240
261 236 -220
302 236 -244
306 236 -240
324 236 -239
331 236 -164
338 236 -20
348 236 -244
360 236 -175
364 236 -88
367 236 -240
368 236 -230
383 236 -69
399 236 -200
428 236 -170
429 236 -190
2 237 -220
3 237 -188
5 237 -200
6 237 -198
8 237 -206
9 237 -198
11 237 -198
15 237 -171
16 237 -203
18 237 -174
19 237 -69
20 237 -210
21 237 -170
23 237 -228
27 237 -198
32 237 -219
39 237 -218
40 237 -180
43 237 -182
46 237 -211
52 237 -181
55 237 -248
63 237 -157
65 237 -168
66 237 -181
67 237 -193
68 237 -75
69 237 -193
74 237 -68
76 237 -38
78 237 -68
81 237 -227
84 237 -193
86 237 -173
87 237 -206
94 237 -125
95 237 -128
96 237 -216
101 237 -198
102 237 -79
107 237 -174
109 237 -152
117 237 -185
119 237 -190
123 237 -173
127 237 -188
128 237 -168
129 237 -175
130 237 -182
136 237 -234
139 237 -234
142 237 -185
143 237 -187
144 237 -213
153 237 -160
157 237 -182
159 237 -178
160 237 -245
161 237 -203
162 237 -155
163 237 -209
169 237 -203
170 237 -198
175 237 -188
178 237 -137
179 237 -138
180 237 -191
184 237 -174
190 237 -208
193 237 -202
194 237 -168
201 237 -170
204 237 -200
211 237 -239
213 237 -234
215 237 -238
221 237 -184
222 237 -204
223 237 -231
227 237 -168
231 237 -233
233 237 -245
241 237 -183
242 237 -228
249 237 -178
250 237 -213
251 237 -182
252 237 -223
256 237 -210
263 237 -208
264 237 -100
265 237 -216
266 237 -228
268 237 -160
269 237 -205
272 237 -174
274 237 -154
276 237 -204
279 237 -180
280 237 -248
285 237 -215
286 237 -178
291 237 -175
293 237 -206
294 237 -120
296 237 -190
298 237 -193
304 237 -213
305 237 -193
308 237 -135
309 237 -249
314 237 -185
317 237 -215
319 237 -190
321 237 -173
323 237 -205
326 237 -198
336 237 -228
342 237 -193
350 237 -173
352 237 -178
354 237 -225
355 237 -188
361 237 -188
365 237 -231
376 237 -210
381 237 -189
388 237 -214
390 237 -240
393 237 -123
396 237 -185
402 237 -178
403 237 -198
406 237 -205
407 237 -178
408 237 -206
411 237 -230
415 237 -198
416 237 -185
417 237 -180
420 237 -208
421 237 -208
427 237 -229
432 237 -246
434 237 -81
438 237 -228
440 237 -230
441 237 -228
443 237 -249
444 237 -238
445 237 -193
449 237 -178
10 238 -186
17 238 -218
38 238 -236
60 238 -236
64 238 -221
72 238 -185
82 238 -192
91 238 -238
100 238 -80
111 238 -235
118 238 -50
126 238 -240
133 238 -250
145 238 -25
152 238 -230
164 238 -215
228 238 -208
230 238 -250
281 238 -220
324 238 -225
344 238 -230
348 238 -245
351 238 -243
356 238 -235
360 238 -250
364 238 -200
382 238 -222
394 238 -240
409 238 -194
419 238 -220
424 238 -237
174 239 -125
176 239 -35
177 239 -100
200 239 -43
205 239 -100
219 239 -115
225 239 -95
3 240 -244
7 240 -190
15 240 -198
17 240 -181
23 240 -248
36 240 -200
38 240 -213
41 240 -202
43 240 -211
45 240 -231
47 240 -205
49 240 -170
60 240 -189
65 240 -213
72 240 -178
74 240 -95
76 240 -236
78 240 -240
82 240 -153
86 240 -235
95 240 -227
100 240 -75
102 240 -133
110 240 -185
111 240 -190
112 240 -167
115 240 -238
119 240 -246
125 240 -195
129 240 -218
143 240 -235
150 240 -191
152 240 -176
153 240 -208
157 240 -208
164 240 -204
173 240 -210
184 240 -213
185 240 -195
201 240 -220
221 240 -195
227 240 -204
228 240 -223
230 240 -238
237 240 -240
246 240 -248
247 240 -218
251 240 -198
256 240 -240
268 240 -202
269 240 -80
281 240 -183
285 240 -246
290 240 -250
306 240 -248
321 240 -195
324 240 -219
337 240 -198
349 240 -198
354 240 -158
356 240 -188
361 240 -233
364 240 -210
382 240 -198
393 240 -247
398 240 -160
404 240 -178
409 240 -223
416 240 -244
417 240 -222
419 240 -228
438 240 -206
451 240 -250
2 241 -158
3 241 -223
4 241 -210
5 241 -179
7 241 -175
13 241 -145
15 241 -224
16 241 -213
19 241 -90
21 241 -208
23 241 -135
27 241 -150
32 241 -228
33 241 -173
40 241 -239
43 241 -194
50 241 -199
51 241 -195
54 241 -185
63 241 -198
65 241 -198
66 241 -213
67 241 -214
68 241 -116
71 241 -242
72 241 -220
74 241 -95
76 241 -98
78 241 -218
81 241 -170
82 241 -216
83 241 -197
84 241 -214
85 241 -198
86 241 -194
90 241 -177
94 241 -55
95 241 -215
96 241 -218
97 241 -196
99 241 -242
100 241 -120
101 241 -196
102 241 -134
107 241 -208
109 241 -230
115 241 -195
119 241 -245
123 241 -228
128 241 -233
129 241 -213
130 241 -214
142 241 -200
143 241 -194
144 241 -214
152 241 -225
153 241 -196
155 241 -213
157 241 -204
159 241 -233
162 241 -214
163 241 -229
168 241 -225
171 241 -245
175 241 -231
178 241 -75
180 241 -243
184 241 -195
190 241 -234
201 241 -237
204 241 -88
211 241 -158
217 241 -215
221 241 -202
222 241 -238
223 241 -185
227 241 -250
229 241 -192
230 241 -185
233 241 -180
237 241 -198
247 241 -198
248 241 -145
249 241 -209
250 241 -214
251 241 -208
253 241 -143
255 241 -189
256 241 -244
259 241 -189
263 241 -237
264 241 -47
267 241 -150
268 241 -199
269 241 -145
272 241 -243
274 241 -218
279 241 -193
284 241 -219
285 241 -245
286 241 -210
290 241 -205
293 241 -243
294 241 -189
296 241 -230
304 241 -140
305 241 -203
308 241 -150
310 241 -196
312 241 -213
314 241 -233
319 241 -248
321 241 -248
324 241 -160
337 241 -235
341 241 -233
342 241 -209
352 241 -220
354 241 -200
355 241 -243
361 241 -234
362 241 -183
364 241 -173
365 241 -187
366 241 -140
376 241 -235
381 241 -224
395 241 -200
398 241 -246
402 241 -60
403 241 -228
407 241 -199
408 241 -221
415 241 -228
417 241 -218
418 241 -209
419 241 -247
421 241 -203
423 241 -175
427 241 -214
430 241 -250
432 241 -164
434 241 -150
438 241 -250
443 241 -174
444 241 -233
449 241 -224
3 242 -155
6 242 -198
9 242 -227
11 242 -187
15 242 -212
19 242 -213
27 242 -195
40 242 -247
43 242 -222
46 242 -215
57 242 -213
67 242 -215
68 242 -208
74 242 -175
76 242 -202
78 242 -197
86 242 -157
95 242 -152
101 242 -219
102 242 -57
123 242 -212
129 242 -150
143 242 -157
153 242 -177
157 242 -198
159 242 -222
162 242 -207
166 242 -235
169 242 -200
170 242 -242
184 242 -158
193 242 -243
201 242 -149
204 242 -222
212 242 -170
217 242 -242
227 242 -170
237 242 -177
247 242 -206
251 242 -202
252 242 -245
256 242 -212
264 242 -212
268 242 -206
269 242 -210
274 242 -212
280 242 -173
285 242 -157
286 242 -242
290 242 -208
294 242 -208
295 242 -239
298 242 -230
299 242 -190
305 242 -222
309 242 -98
317 242 -207
323 242 -207
326 242 -173
330 242 -242
336 242 -227
339 242 -195
342 242 -207
350 242 -222
352 242 -217
355 242 -185
361 242 -151
379 242 -247
380 242 -200
381 242 -249
393 242 -163
400 242 -250
402 242 -205
405 242 -180
413 242 -200
414 242 -225
415 242 -167
416 242 -45
417 242 -172
418 242 -249
434 242 -196
438 242 -220
441 242 -217
451 242 -131
7 243 -217
35 243 -240
45 243 -197
47 243 -219
60 243 -245
82 243 -232
100 243 -227
111 243 -227
115 243 -220
116 243 -205
126 243 -227
152 243 -238
182 243 -202
192 243 -210
230 243 -65
302 243 -80
324 243 -80
328 243 -195
331 243 -240
360 243 -80
364 243 -105
368 243 -80
383 243 -153
409 243 -245
419 243 -187
422 243 -202
3 244 -247
9 244 -172
16 244 -243
19 244 -138
21 244 -236
22 244 -155
27 244 -60
28 244 -196
29 244 -180
39 244 -177
40 244 -233
46 244 -60
52 244 -175
67 244 -201
68 244 -230
69 244 -202
74 244 -120
76 244 -206
78 244 -195
84 244 -236
86 244 -201
102 244 -216
117 244 -182
119 244 -233
136 244 -170
139 244 -170
159 244 -206
169 244 -187
184 244 -220
189 244 -211
193 244 -210
204 244 -220
247 244 -175
265 244 -243
280 244 -211
290 244 -190
296 244 -226
298 244 -160
308 244 -145
309 244 -211
323 244 -65
326 244 -170
327 244 -185
333 244 -210
342 244 -145
350 244 -177
352 244 -236
355 244 -245
357 244 -195
359 244 -135
363 244 -143
375 244 -165
402 244 -250
403 244 -177
406 244 -192
407 244 -236
408 244 -160
416 244 -190
434 244 -60
440 244 -160
445 244 -177
447 244 -173
2 245 -196
7 245 -215
13 245 -182
19 245 -243
23 245 -178
63 245 -247
74 245 -242
82 245 -230
90 245 -181
94 245 -55
100 245 -215
101 245 -229
115 245 -223
127 245 -172
140 245 -160
163 245 -222
180 245 -226
184 245 -246
204 245 -223
211 245 -152
229 245 -206
233 245 -181
248 245 -183
259 245 -242
264 245 -238
267 245 -185
272 245 -202
290 245 -221
304 245 -182
305 245 -237
319 245 -226
365 245 -191
366 245 -197
396 245 -183
402 245 -242
420 245 -215
432 245 -135
443 245 -176
444 245 -219
7 246 -120
13 246 -235
17 246 -237
23 246 -187
26 246 -45
35 246 -240
38 246 -217
45 246 -150
47 246 -217
56 246 -212
57 246 -188
60 246 -228
72 246 -222
75 246 -177
80 246 -227
82 246 -142
93 246 -219
94 246 -184
100 246 -128
111 246 -209
113 246 -210
114 246 -59
115 246 -125
116 246 -202
121 246 -185
122 246 -120
126 246 -189
127 246 -207
133 246 -53
135 246 -241
149 246 -186
152 246 -208
164 246 -246
172 246 -217
178 246 -201
182 246 -197
186 246 -47
192 246 -210
202 246 -243
204 246 -215
228 246 -228
230 246 -50
236 246 -217
260 246 -246
261 246 -125
264 246 -247
269 246 -229
271 246 -217
273 246 -140
278 246 -78
281 246 -248
293 246 -236
300 246 -220
302 246 -60
306 246 -31
307 246 -33
311 246 -39
313 246 -44
316 246 -240
318 246 -205
324 246 -65
328 246 -182
331 246 -120
332 246 -231
337 246 -249
338 246 -248
345 246 -110
346 246 -190
348 246 -80
360 246 -65
364 246 -104
366 246 -176
367 246 -40
368 246 -60
369 246 -60
370 246 -50
372 246 -46
374 246 -54
382 246 -239
383 246 -138
394 246 -151
399 246 -103
402 246 -240
409 246 -231
419 246 -90
422 246 -192
424 246 -247
428 246 -168
439 246 -233
453 246 -228
455 246 -64
2 247 -215
3 247 -189
5 247 -175
6 247 -237
8 247 -230
9 247 -200
11 247 -184
12 247 -235
13 247 -228
15 247 -171
16 247 -167
19 247 -77
20 247 -234
21 247 -178
23 247 -225
27 247 -100
32 247 -213
33 247 -237
39 247 -208
40 247 -65
41 247 -231
43 247 -172
46 247 -230
48 247 -230
49 247 -230
51 247 -215
55 247 -215
63 247 -172
65 247 -179
66 247 -182
67 247 -188
68 247 -83
69 247 -187
74 247 -60
76 247 -44
77 247 -212
78 247 -75
81 247 -215
84 247 -167
85 247 -172
86 247 -178
87 247 -185
90 247 -239
94 247 -118
95 247 -129
96 247 -222
101 247 -175
102 247 -74
107 247 -179
108 247 -197
109 247 -172
110 247 -250
112 247 -215
119 247 -187
120 247 -226
125 247 -216
127 247 -199
128 247 -182
129 247 -172
130 247 -171
131 247 -202
139 247 -240
140 247 -200
142 247 -185
143 247 -188
144 247 -207
150 247 -248
153 247 -197
157 247 -158
159 247 -183
160 247 -185
161 247 -188
162 247 -198
163 247 -198
165 247 -202
167 247 -240
169 247 -198
170 247 -208
175 247 -191
178 247 -135
179 247 -139
187 247 -191
188 247 -223
190 247 -200
193 247 -190
194 247 -188
197 247 -197
201 247 -174
204 247 -135
210 247 -235
211 247 -210
213 247 -215
215 247 -238
221 247 -166
222 247 -220
223 247 -229
227 247 -175
229 247 -250
230 247 -215
231 247 -233
232 247 -208
233 247 -228
234 247 -246
240 247 -219
241 247 -194
242 247 -218
244 247 -230
248 247 -226
249 247 -198
250 247 -239
251 247 -145
252 247 -225
254 247 -231
256 247 -206
257 247 -231
263 247 -220
264 247 -72
265 247 -185
266 247 -150
268 247 -96
269 247 -110
272 247 -195
274 247 -173
276 247 -195
279 247 -205
280 247 -238
282 247 -182
285 247 -181
286 247 -178
288 247 -246
291 247 -224
293 247 -229
294 247 -130
295 247 -239
296 247 -190
298 247 -189
305 247 -194
308 247 -125
309 247 -241
314 247 -241
317 247 -217
319 247 -178
321 247 -171
323 247 -113
324 247 -205
326 247 -85
336 247 -220
342 247 -187
349 247 -181
350 247 -194
352 247 -198
354 247 -176
355 247 -190
361 247 -169
363 247 -218
365 247 -233
366 247 -231
376 247 -245
379 247 -247
381 247 -190
388 247 -225
389 247 -235
390 247 -213
393 247 -177
396 247 -192
398 247 -206
402 247 -55
403 247 -193
406 247 -241
408 247 -125
415 247 -188
416 247 -229
417 247 -190
418 247 -184
420 247 -209
421 247 -190
423 247 -218
427 247 -245
432 247 -236
434 247 -99
437 247 -239
438 247 -166
440 247 -218
441 247 -218
443 247 -234
445 247 -195
447 247 -234
449 247 -177
7 248 -55
8 248 -200
23 248 -65
32 248 -204
33 248 -170
40 248 -240
50 248 -220
53 248 -235
63 248 -233
65 248 -248
74 248 -248
81 248 -185
90 248 -190
94 248 -60
115 248 -55
127 248 -190
140 248 -183
142 248 -240
163 248 -213
168 248 -220
178 248 -90
180 248 -226
184 248 -242
190 248 -199
204 248 -200
211 248 -171
222 248 -190
223 248 -195
229 248 -199
230 248 -125
237 248 -242
241 248 -150
245 248 -188
246 248 -235
259 248 -200
264 248 -225
272 248 -209
274 248 -230
276 248 -215
290 248 -220
293 248 -200
305 248 -243
306 248 -235
319 248 -215
324 248 -145
366 248 -140
367 248 -235
388 248 -186
396 248 -191
402 248 -205
407 248 -245
411 248 -163
420 248 -145
423 248 -173
430 248 -175
432 248 -169
5 249 -239
8 249 -250
16 249 -146
19 249 -79
21 249 -155
32 249 -239
40 249 -181
46 249 -241
51 249 -244
66 249 -161
68 249 -65
71 249 -160
74 249 -211
76 249 -175
84 249 -163
87 249 -214
95 249 -175
96 249 -214
102 249 -203
107 249 -214
123 249 -214
127 249 -223
130 249 -139
136 249 -222
139 249 -224
142 249 -214
144 249 -212
162 249 -158
163 249 -199
175 249 -171
178 249 -244
180 249 -187
184 249 -180
190 249 -196
193 249 -175
204 249 -240
217 249 -168
222 249 -229
237 249 -223
241 249 -217
247 249 -197
250 249 -189
252 249 -250
264 249 -201
265 249 -214
266 249 -248
268 249 -243
272 249 -184
279 249 -197
286 249 -197
289 249 -239
290 249 -196
293 249 -213
308 249 -201
314 249 -229
319 249 -210
336 249 -248
376 249 -200
381 249 -171
388 249 -231
402 249 -196
407 249 -218
408 249 -218
418 249 -145
420 249 -249
421 249 -184
427 249 -219
440 249 -248
449 249 -156
3 250 -192
9 250 -223
16 250 -178
19 250 -41
23 250 -233
27 250 -203
32 250 -180
40 250 -156
43 250 -203
52 250 -232
66 250 -231
67 250 -168
68 250 -164
69 250 -176
71 250 -176
74 250 -191
76 250 -176
78 250 -198
84 250 -153
86 250 -211
87 250 -168
94 250 -217
95 250 -190
96 250 -178
101 250 -213
102 250 -217
123 250 -175
127 250 -202
128 250 -222
129 250 -247
136 250 -223
139 250 -219
142 250 -192
143 250 -233
153 250 -228
159 250 -199
162 250 -193
163 250 -176
169 250 -228
178 250 -218
180 250 -152
184 250 -183
190 250 -183
204 250 -199
210 250 -197
217 250 -138
222 250 -198
227 250 -231
237 250 -201
241 250 -226
247 250 -218
249 250 -211
259 250 -247
263 250 -198
264 250 -192
265 250 -178
266 250 -213
268 250 -212
269 250 -245
272 250 -173
274 250 -246
279 250 -172
286 250 -197
290 250 -153
293 250 -168
294 250 -230
296 250 -228
298 250 -232
304 250 -207
305 250 -221
308 250 -222
314 250 -188
319 250 -182
323 250 -217
326 250 -208
342 250 -168
350 250 -221
352 250 -177
376 250 -202
388 250 -198
402 250 -172
408 250 -239
415 250 -206
416 250 -242
418 250 -171
420 250 -199
434 250 -190
440 250 -205
445 250 -249
449 250 -187
1 251 -189
3 251 -199
4 251 -217
6 251 -212
8 251 -250
9 251 -239
11 251 -192
16 251 -227
19 251 -130
20 251 -230
21 251 -247
23 251 -231
27 251 -190
32 251 -240
36 251 -194
38 251 -249
39 251 -245
40 251 -225
41 251 -196
43 251 -153
46 251 -225
49 251 -177
51 251 -234
52 251 -183
55 251 -228
60 251 -249
65 251 -157
66 251 -236
67 251 -218
68 251 -217
69 251 -220
71 251 -213
72 251 -233
74 251 -43
76 251 -76
78 251 -82
81 251 -244
82 251 -215
84 251 -250
85 251 -237
86 251 -140
94 251 -130
95 251 -160
100 251 -123
101 251 -160
102 251 -70
103 251 -246
110 251 -185
117 251 -189
119 251 -193
120 251 -208
123 251 -189
125 251 -189
127 251 -197
129 251 -140
134 251 -228
137 251 -179
140 251 -250
142 251 -239
143 251 -153
150 251 -186
152 251 -238
153 251 -115
156 251 -249
157 251 -105
159 251 -215
160 251 -220
162 251 -203
169 251 -199
170 251 -215
173 251 -206
178 251 -238
180 251 -192
184 251 -152
185 251 -189
187 251 -165
188 251 -222
193 251 -236
198 251 -239
201 251 -132
204 251 -150
215 251 -217
217 251 -205
222 251 -250
227 251 -144
230 251 -192
231 251 -212
233 251 -235
237 251 -166
240 251 -194
241 251 -191
242 251 -207
245 251 -242
247 251 -155
256 251 -215
264 251 -110
268 251 -35
269 251 -53
270 251 -177
276 251 -245
279 251 -238
284 251 -250
285 251 -125
286 251 -228
290 251 -160
294 251 -147
295 251 -250
298 251 -220
305 251 -160
308 251 -242
309 251 -233
310 251 -225
312 251 -235
314 251 -250
321 251 -129
323 251 -229
326 251 -160
336 251 -243
337 251 -244
342 251 -214
344 251 -214
349 251 -180
350 251 -205
352 251 -217
355 251 -203
361 251 -169
366 251 -246
389 251 -190
390 251 -185
393 251 -159
395 251 -147
396 251 -190
398 251 -130
402 251 -70
406 251 -234
415 251 -159
416 251 -224
417 251 -162
418 251 -208
420 251 -196
421 251 -220
432 251 -233
434 251 -125
437 251 -185
441 251 -211
444 251 -189
445 251 -235
451 251 -212
3 252 -220
9 252 -155
11 252 -243
12 252 -203
15 252 -221
16 252 -219
19 252 -145
27 252 -75
43 252 -224
52 252 -193
63 252 -241
65 252 -224
66 252 -219
67 252 -183
68 252 -128
69 252 -174
74 252 -125
76 252 -117
78 252 -98
84 252 -218
86 252 -173
95 252 -198
101 252 -243
102 252 -98
117 252 -168
119 252 -178
123 252 -220
128 252 -239
129 252 -202
130 252 -221
142 252 -250
153 252 -193
157 252 -221
159 252 -190
162 252 -205
169 252 -173
175 252 -237
180 252 -229
184 252 -208
189 252 -190
193 252 -234
194 252 -238
201 252 -210
217 252 -223
221 252 -248
227 252 -204
237 252 -209
241 252 -235
242 252 -221
247 252 -190
249 252 -233
251 252 -212
256 252 -246
264 252 -237
268 252 -213
269 252 -185
274 252 -224
286 252 -228
290 252 -235
294 252 -65
296 252 -212
298 252 -205
299 252 -246
308 252 -165
321 252 -222
323 252 -75
326 252 -175
342 252 -160
350 252 -165
352 252 -220
355 252 -200
361 252 -219
363 252 -164
381 252 -224
385 252 -201
393 252 -210
402 252 -220
403 252 -176
406 252 -190
407 252 -250
408 252 -175
415 252 -173
416 252 -106
417 252 -225
418 252 -224
434 252 -75
438 252 -248
445 252 -176
447 252 -172
449 252 -224
68 253 -219
74 253 -194
78 253 -219
94 253 -184
102 253 -232
178 253 -209
204 253 -39
241 253 -156
264 253 -223
268 253 -169
269 253 -223
362 253 -25
434 253 -234
27 254 -249
78 254 -180
86 254 -184
95 254 -175
101 254 -199
184 254 -170
204 254 -165
247 254 -170
251 254 -145
268 254 -45
269 254 -145
285 254 -34
290 254 -180
326 254 -175
402 254 -170
416 254 -160
434 254 -249
438 254 -165
19 255 -205
23 255 -222
54 255 -135
63 255 -151
68 255 -235
74 255 -156
83 255 -147
94 255 -189
95 255 -175
97 255 -146
100 255 -228
101 255 -157
127 255 -152
137 255 -187
184 255 -145
198 255 -228
214 255 -134
251 255 -159
269 255 -180
293 255 -232
294 255 -241
304 255 -195
341 255 -130
342 255 -225
366 255 -245
395 255 -150
402 255 -45
420 255 -162
444 255 -182
3 256 -234
27 256 -239
41 256 -233
43 256 -218
52 256 -222
63 256 -228
74 256 -78
76 256 -198
78 256 -196
86 256 -174
94 256 -244
95 256 -189
101 256 -189
102 256 -106
109 256 -205
117 256 -226
119 256 -230
125 256 -224
129 256 -174
143 256 -221
153 256 -144
157 256 -37
184 256 -169
187 256 -30
201 256 -218
204 256 -179
217 256 -245
227 256 -219
231 256 -247
237 256 -226
240 256 -234
247 256 -235
251 256 -144
268 256 -69
269 256 -99
274 256 -194
285 256 -205
290 256 -189
305 256 -227
326 256 -223
355 256 -231
361 256 -209
389 256 -223
390 256 -226
393 256 -221
396 256 -240
402 256 -194
415 256 -189
416 256 -204
417 256 -39
434 256 -239
1 257 -169
15 257 -189
36 257 -174
41 257 -204
49 257 -134
74 257 -183
76 257 -233
78 257 -213
86 257 -219
95 257 -234
100 257 -238
102 257 -228
103 257 -234
110 257 -141
112 257 -158
125 257 -174
127 257 -218
129 257 -220
134 257 -30
150 257 -248
153 257 -178
157 257 -194
167 257 -229
173 257 -174
184 257 -204
185 257 -229
195 257 -234
201 257 -209
227 257 -204
247 257 -234
256 257 -223
264 257 -234
268 257 -168
269 257 -53
270 257 -236
290 257 -226
355 257 -247
361 257 -195
364 257 -247
393 257 -207
398 257 -165
402 257 -202
412 257 -232
413 257 -232
417 257 -203
434 257 -250
438 257 -157
451 257 -212
108 258 -245
282 258 -245
303 258 -23
326 258 -140
436 258 -35
2 259 -191
7 259 -243
8 259 -187
13 259 -225
19 259 -170
23 259 -179
32 259 -188
33 259 -164
40 259 -224
81 259 -164
94 259 -86
100 259 -246
101 259 -250
115 259 -227
127 259 -203
140 259 -191
142 259 -233
163 259 -208
178 259 -68
180 259 -232
190 259 -210
204 259 -227
211 259 -177
222 259 -174
223 259 -164
230 259 -180
233 259 -212
241 259 -210
245 259 -243
248 259 -200
264 259 -207
267 259 -199
272 259 -202
276 259 -210
279 259 -222
290 259 -242
293 259 -193
304 259 -208
319 259 -210
365 259 -218
388 259 -184
396 259 -229
402 259 -247
407 259 -242
411 259 -201
420 259 -197
423 259 -187
432 259 -175
443 259 -203
444 259 -209
4 260 -156
7 260 -164
13 260 -181
17 260 -161
23 260 -249
41 260 -206
47 260 -206
60 260 -196
72 260 -139
82 260 -139
91 260 -201
94 260 -236
100 260 -61
104 260 -229
111 260 -184
115 260 -199
125 260 -235
126 260 -212
147 260 -216
152 260 -171
164 260 -231
192 260 -221
228 260 -156
281 260 -181
316 260 -249
324 260 -241
337 260 -181
351 260 -206
356 260 -201
364 260 -196
404 260 -157
409 260 -188
419 260 -211
424 260 -181
452 260 -231
7 261 -245
26 261 -216
35 261 -223
38 261 -215
45 261 -172
47 261 -215
53 261 -186
56 261 -210
60 261 -226
80 261 -225
82 261 -245
100 261 -165
121 261 -40
133 261 -179
156 261 -232
172 261 -215
182 261 -195
192 261 -222
230 261 -206
246 261 -130
273 261 -151
278 261 -160
306 261 -186
307 261 -220
313 261 -239
316 261 -150
318 261 -185
324 261 -137
328 261 -180
331 261 -59
337 261 -245
360 261 -158
364 261 -95
367 261 -234
368 261 -69
370 261 -198
372 261 -190
383 261 -90
394 261 -165
399 261 -215
419 261 -244
428 261 -186
439 261 -250
453 261 -210
455 261 -239
0 262 -229
57 262 -54
92 262 -229
113 262 -144
138 262 -219
154 262 -209
207 262 -209
428 262 -184
429 262 -204
3 263 -236
16 263 -250
19 263 -83
21 263 -192
27 263 -248
32 263 -207
40 263 -200
43 263 -237
68 263 -208
69 263 -220
71 263 -191
74 263 -235
76 263 -218
78 263 -242
84 263 -203
85 263 -178
86 263 -233
87 263 -212
96 263 -30
102 263 -238
107 263 -218
123 263 -218
128 263 -218
158 263 -221
159 263 -206
162 263 -202
163 263 -206
178 263 -243
180 263 -191
184 263 -244
190 263 -227
204 263 -242
213 263 -248
217 263 -196
222 263 -233
237 263 -207
241 263 -243
247 263 -247
250 263 -193
264 263 -216
265 263 -218
268 263 -248
272 263 -232
279 263 -208
290 263 -202
293 263 -218
294 263 -235
296 263 -222
305 263 -248
319 263 -192
342 263 -215
350 263 -248
352 263 -218
388 263 -232
396 263 -236
402 263 -218
415 263 -250
418 263 -215
434 263 -130
1 264 -232
2 264 -194
3 264 -213
5 264 -182
7 264 -248
8 264 -85
9 264 -225
10 264 -248
11 264 -220
13 264 -219
15 264 -195
16 264 -166
19 264 -74
21 264 -181
23 264 -100
27 264 -140
32 264 -72
33 264 -170
36 264 -242
39 264 -242
40 264 -55
41 264 -247
43 264 -185
46 264 -195
49 264 -218
50 264 -205
51 264 -217
52 264 -225
54 264 -174
63 264 -222
66 264 -115
67 264 -221
68 264 -96
69 264 -228
71 264 -70
72 264 -198
74 264 -94
76 264 -84
78 264 -120
81 264 -175
82 264 -227
83 264 -177
84 264 -105
85 264 -173
86 264 -100
90 264 -185
94 264 -83
95 264 -206
96 264 -200
99 264 -238
100 264 -130
101 264 -95
102 264 -115
107 264 -195
109 264 -215
110 264 -209
112 264 -227
115 264 -237
117 264 -229
119 264 -195
123 264 -65
125 264 -214
127 264 -75
128 264 -179
129 264 -208
130 264 -183
136 264 -148
137 264 -223
139 264 -137
140 264 -65
142 264 -88
143 264 -185
144 264 -105
150 264 -229
153 264 -109
157 264 -209
158 264 -209
159 264 -115
160 264 -50
161 264 -219
162 264 -92
163 264 -76
168 264 -200
169 264 -228
171 264 -241
173 264 -247
175 264 -224
178 264 -89
179 264 -225
180 264 -60
184 264 -84
190 264 -56
193 264 -110
194 264 -179
201 264 -207
204 264 -81
211 264 -185
213 264 -225
214 264 -170
217 264 -80
221 264 -193
222 264 -100
223 264 -175
227 264 -208
229 264 -200
230 264 -196
232 264 -87
233 264 -195
237 264 -100
241 264 -47
245 264 -191
246 264 -215
247 264 -77
248 264 -196
249 264 -218
250 264 -170
251 264 -115
253 264 -168
257 264 -219
259 264 -204
263 264 -218
266 264 -145
267 264 -218
268 264 -105
269 264 -114
272 264 -75
274 264 -90
276 264 -68
279 264 -75
284 264 -58
285 264 -237
286 264 -204
